Sta3n^CensusDate^PatientsRemaining^CumDischarges^CumTransfersOutWard^CumPatientsRemaining^CumTransfersIn^CumTransfersOut^CumTransfersOutService^CumTransfersInService^CumAdmissions^CumLosses
553^2017-01-01^13.0000^157.0000^5.0000^168.0000^76.0000^1.0000^5.0000^2.0000^163.0000^162.0000
553^2017-01-02^14.0000^157.0000^5.0000^170.0000^77.0000^1.0000^5.0000^2.0000^164.0000^162.0000
553^2017-01-03^10.0000^161.0000^5.0000^175.0000^77.0000^1.0000^5.0000^2.0000^164.0000^166.0000
553^2017-01-04^8.0000^163.0000^5.0000^173.0000^77.0000^1.0000^5.0000^2.0000^164.0000^168.0000
553^2017-01-05^6.0000^165.0000^5.0000^173.0000^77.0000^1.0000^5.0000^2.0000^164.0000^170.0000
553^2017-01-06^7.0000^168.0000^5.0000^174.0000^78.0000^1.0000^5.0000^2.0000^168.0000^173.0000
553^2017-01-07^10.0000^168.0000^5.0000^175.0000^79.0000^1.0000^5.0000^2.0000^171.0000^173.0000
553^2017-01-08^11.0000^168.0000^5.0000^178.0000^80.0000^1.0000^5.0000^2.0000^172.0000^173.0000
553^2017-01-09^12.0000^169.0000^5.0000^180.0000^81.0000^1.0000^5.0000^2.0000^174.0000^174.0000
553^2017-01-10^11.0000^170.0000^5.0000^182.0000^81.0000^1.0000^5.0000^2.0000^174.0000^175.0000
553^2017-01-11^11.0000^173.0000^5.0000^184.0000^84.0000^1.0000^5.0000^2.0000^177.0000^178.0000
553^2017-01-12^10.0000^175.0000^6.0000^186.0000^85.0000^1.0000^6.0000^2.0000^179.0000^181.0000
553^2017-01-13^8.0000^179.0000^6.0000^189.0000^85.0000^1.0000^6.0000^2.0000^181.0000^185.0000
553^2017-01-14^10.0000^179.0000^6.0000^187.0000^87.0000^1.0000^6.0000^2.0000^183.0000^185.0000
553^2017-01-15^11.0000^179.0000^6.0000^189.0000^87.0000^1.0000^6.0000^2.0000^184.0000^185.0000
553^2017-01-16^12.0000^179.0000^6.0000^190.0000^87.0000^1.0000^6.0000^2.0000^185.0000^185.0000
553^2017-01-17^12.0000^180.0000^6.0000^192.0000^88.0000^1.0000^6.0000^2.0000^186.0000^186.0000
553^2017-01-18^11.0000^182.0000^6.0000^194.0000^89.0000^1.0000^6.0000^2.0000^187.0000^188.0000
553^2017-01-19^9.0000^185.0000^6.0000^196.0000^90.0000^1.0000^6.0000^2.0000^188.0000^191.0000
553^2017-01-20^7.0000^188.0000^6.0000^197.0000^90.0000^1.0000^6.0000^2.0000^189.0000^194.0000
553^2017-01-21^9.0000^188.0000^6.0000^195.0000^90.0000^1.0000^6.0000^2.0000^191.0000^194.0000
553^2017-01-22^11.0000^188.0000^6.0000^197.0000^91.0000^1.0000^6.0000^2.0000^193.0000^194.0000
553^2017-01-23^9.0000^190.0000^6.0000^201.0000^91.0000^1.0000^6.0000^2.0000^193.0000^196.0000
553^2017-01-24^14.0000^191.0000^6.0000^200.0000^93.0000^1.0000^6.0000^2.0000^199.0000^197.0000
553^2017-01-25^12.0000^196.0000^6.0000^210.0000^95.0000^1.0000^6.0000^2.0000^202.0000^202.0000
553^2017-01-26^14.0000^198.0000^6.0000^210.0000^96.0000^1.0000^6.0000^2.0000^206.0000^204.0000
553^2017-01-27^11.0000^202.0000^6.0000^216.0000^96.0000^1.0000^6.0000^2.0000^207.0000^208.0000
553^2017-01-28^11.0000^202.0000^6.0000^213.0000^96.0000^1.0000^6.0000^2.0000^207.0000^208.0000
553^2017-01-29^12.0000^202.0000^6.0000^213.0000^97.0000^1.0000^6.0000^2.0000^208.0000^208.0000
553^2017-01-30^14.0000^203.0000^6.0000^215.0000^97.0000^1.0000^6.0000^2.0000^211.0000^209.0000
553^2017-01-31^12.0000^206.0000^6.0000^220.0000^98.0000^1.0000^6.0000^2.0000^212.0000^212.0000
553^2017-02-01^9.0000^211.0000^6.0000^223.0000^98.0000^1.0000^6.0000^2.0000^214.0000^217.0000
553^2017-02-02^7.0000^213.0000^6.0000^222.0000^98.0000^1.0000^6.0000^2.0000^214.0000^219.0000
553^2017-02-03^7.0000^216.0000^6.0000^223.0000^100.0000^1.0000^6.0000^2.0000^217.0000^222.0000
553^2017-02-04^8.0000^216.0000^6.0000^223.0000^100.0000^1.0000^6.0000^2.0000^218.0000^222.0000
553^2017-02-05^7.0000^217.0000^6.0000^225.0000^100.0000^1.0000^6.0000^2.0000^218.0000^223.0000
553^2017-02-06^9.0000^218.0000^6.0000^225.0000^101.0000^1.0000^6.0000^2.0000^221.0000^224.0000
553^2017-02-07^11.0000^218.0000^6.0000^227.0000^101.0000^1.0000^6.0000^2.0000^223.0000^224.0000
553^2017-02-08^13.0000^219.0000^6.0000^230.0000^101.0000^1.0000^6.0000^2.0000^226.0000^225.0000
553^2017-02-09^11.0000^223.0000^6.0000^236.0000^101.0000^1.0000^6.0000^2.0000^228.0000^229.0000
553^2017-02-10^13.0000^224.0000^6.0000^235.0000^101.0000^1.0000^6.0000^2.0000^231.0000^230.0000
553^2017-02-11^13.0000^224.0000^6.0000^237.0000^101.0000^1.0000^6.0000^2.0000^231.0000^230.0000
553^2017-02-12^15.0000^224.0000^6.0000^237.0000^101.0000^1.0000^6.0000^2.0000^233.0000^230.0000
553^2017-02-13^16.0000^225.0000^6.0000^240.0000^101.0000^1.0000^6.0000^2.0000^235.0000^231.0000
553^2017-02-14^13.0000^228.0000^6.0000^244.0000^101.0000^1.0000^6.0000^2.0000^235.0000^234.0000
553^2017-02-15^12.0000^230.0000^6.0000^243.0000^101.0000^1.0000^6.0000^2.0000^236.0000^236.0000
553^2017-02-16^13.0000^235.0000^6.0000^247.0000^104.0000^1.0000^6.0000^2.0000^242.0000^241.0000
553^2017-02-17^12.0000^237.0000^6.0000^250.0000^105.0000^1.0000^6.0000^2.0000^243.0000^243.0000
553^2017-02-18^12.0000^237.0000^6.0000^249.0000^105.0000^1.0000^6.0000^2.0000^243.0000^243.0000
553^2017-02-19^14.0000^237.0000^7.0000^249.0000^107.0000^1.0000^7.0000^2.0000^246.0000^244.0000
553^2017-02-20^15.0000^237.0000^7.0000^251.0000^107.0000^1.0000^7.0000^2.0000^247.0000^244.0000
553^2017-02-21^16.0000^237.0000^7.0000^252.0000^107.0000^1.0000^7.0000^2.0000^248.0000^244.0000
553^2017-02-22^14.0000^240.0000^7.0000^256.0000^107.0000^1.0000^7.0000^2.0000^249.0000^247.0000
553^2017-02-23^15.0000^241.0000^7.0000^255.0000^108.0000^1.0000^7.0000^2.0000^251.0000^248.0000
553^2017-02-24^13.0000^245.0000^7.0000^260.0000^109.0000^1.0000^7.0000^2.0000^253.0000^252.0000
553^2017-02-25^14.0000^245.0000^7.0000^258.0000^109.0000^1.0000^7.0000^2.0000^254.0000^252.0000
553^2017-02-26^15.0000^245.0000^7.0000^259.0000^109.0000^1.0000^7.0000^2.0000^255.0000^252.0000
553^2017-02-27^16.0000^246.0000^7.0000^261.0000^109.0000^1.0000^7.0000^2.0000^257.0000^253.0000
